filename,char,codepoint_hex,codepoint_dec
U+541B.png,君,U+541B,21531
U+541D.png,吝,U+541D,21533
U+541E.png,吞,U+541E,21534
U+541F.png,吟,U+541F,21535
U+5420.png,吠,U+5420,21536
U+5421.png,吡,U+5421,21537
U+5423.png,吣,U+5423,21539
U+5426.png,否,U+5426,21542
U+5427.png,吧,U+5427,21543
U+5428.png,吨,U+5428,21544
U+5429.png,吩,U+5429,21545
U+542B.png,含,U+542B,21547
U+542C.png,听,U+542C,21548
U+542D.png,吭,U+542D,21549
U+542E.png,吮,U+542E,21550
U+542F.png,启,U+542F,21551
U+5431.png,吱,U+5431,21553
U+5432.png,吲,U+5432,21554
U+5434.png,吴,U+5434,21556
U+5435.png,吵,U+5435,21557
U+5438.png,吸,U+5438,21560
U+5439.png,吹,U+5439,21561
U+543B.png,吻,U+543B,21563
U+543C.png,吼,U+543C,21564
U+543E.png,吾,U+543E,21566
U+5440.png,呀,U+5440,21568
U+5443.png,呃,U+5443,21571
U+5446.png,呆,U+5446,21574
U+5448.png,呈,U+5448,21576
U+544A.png,告,U+544A,21578
U+544B.png,呋,U+544B,21579
U+5450.png,呐,U+5450,21584
U+5452.png,呒,U+5452,21586
U+5453.png,呓,U+5453,21587
U+5454.png,呔,U+5454,21588
U+5455.png,呕,U+5455,21589
U+5456.png,呖,U+5456,21590
U+5457.png,呗,U+5457,21591
U+5458.png,员,U+5458,21592
U+5459.png,呙,U+5459,21593
U+545B.png,呛,U+545B,21595
U+545C.png,呜,U+545C,21596
U+5462.png,呢,U+5462,21602
U+5464.png,呤,U+5464,21604
U+5466.png,呦,U+5466,21606
U+5468.png,周,U+5468,21608
U+5471.png,呱,U+5471,21617
U+5472.png,呲,U+5472,21618
U+5473.png,味,U+5473,21619
U+5475.png,呵,U+5475,21621
U+5476.png,呶,U+5476,21622
U+5477.png,呷,U+5477,21623
U+5478.png,呸,U+5478,21624
U+547B.png,呻,U+547B,21627
U+547C.png,呼,U+547C,21628
U+547D.png,命,U+547D,21629
U+5480.png,咀,U+5480,21632
U+5482.png,咂,U+5482,21634
U+5484.png,咄,U+5484,21636
U+5486.png,咆,U+5486,21638
U+548B.png,咋,U+548B,21643
U+548C.png,和,U+548C,21644
U+548E.png,咎,U+548E,21646
U+548F.png,咏,U+548F,21647
U+5490.png,咐,U+5490,21648
U+5492.png,咒,U+5492,21650
U+5494.png,咔,U+5494,21652
U+5495.png,咕,U+5495,21653
U+5496.png,咖,U+5496,21654
U+5499.png,咙,U+5499,21657
U+549A.png,咚,U+549A,21658
U+549B.png,咛,U+549B,21659
U+549D.png,咝,U+549D,21661
U+54A3.png,咣,U+54A3,21667
U+54A4.png,咤,U+54A4,21668
U+54A6.png,咦,U+54A6,21670
U+54A7.png,咧,U+54A7,21671
U+54A8.png,咨,U+54A8,21672
U+54A9.png,咩,U+54A9,21673
U+54AA.png,咪,U+54AA,21674
U+54AB.png,咫,U+54AB,21675
U+54AC.png,咬,U+54AC,21676
U+54AD.png,咭,U+54AD,21677
U+54AF.png,咯,U+54AF,21679
U+54B1.png,咱,U+54B1,21681
U+54B3.png,咳,U+54B3,21683
U+54B4.png,咴,U+54B4,21684
U+54B8.png,咸,U+54B8,21688
U+54BB.png,咻,U+54BB,21691
U+54BD.png,咽,U+54BD,21693
U+54BF.png,咿,U+54BF,21695
U+54C0.png,哀,U+54C0,21696
U+54C1.png,品,U+54C1,21697
U+54C2.png,哂,U+54C2,21698
U+54C4.png,哄,U+54C4,21700
U+54C6.png,哆,U+54C6,21702
U+54C7.png,哇,U+54C7,21703
U+54C8.png,哈,U+54C8,21704
U+54C9.png,哉,U+54C9,21705
U+54CC.png,哌,U+54CC,21708
U+54CD.png,响,U+54CD,21709
U+54CE.png,哎,U+54CE,21710
U+54CF.png,哏,U+54CF,21711
U+54D0.png,哐,U+54D0,21712
U+54D1.png,哑,U+54D1,21713
U+54D2.png,哒,U+54D2,21714
U+54D3.png,哓,U+54D3,21715
U+54D4.png,哔,U+54D4,21716
U+54D5.png,哕,U+54D5,21717
U+54D7.png,哗,U+54D7,21719
U+54D9.png,哙,U+54D9,21721
U+54DA.png,哚,U+54DA,21722
U+54DC.png,哜,U+54DC,21724
U+54DD.png,哝,U+54DD,21725
U+54DE.png,哞,U+54DE,21726
U+54DF.png,哟,U+54DF,21727
U+54E5.png,哥,U+54E5,21733
U+54E6.png,哦,U+54E6,21734
U+54E7.png,哧,U+54E7,21735
U+54E8.png,哨,U+54E8,21736
U+54E9.png,哩,U+54E9,21737
U+54EA.png,哪,U+54EA,21738
U+54ED.png,哭,U+54ED,21741
U+54EE.png,哮,U+54EE,21742
U+54F2.png,哲,U+54F2,21746
U+54F3.png,哳,U+54F3,21747
U+54FA.png,哺,U+54FA,21754
U+54FC.png,哼,U+54FC,21756
U+54FD.png,哽,U+54FD,21757
U+54FF.png,哿,U+54FF,21759
U+5501.png,唁,U+5501,21761
U+5506.png,唆,U+5506,21766
U+5507.png,唇,U+5507,21767
U+5509.png,唉,U+5509,21769
U+550F.png,唏,U+550F,21775
U+5510.png,唐,U+5510,21776
U+5511.png,唑,U+5511,21777
U+5514.png,唔,U+5514,21780
U+551B.png,唛,U+551B,21787
U+5520.png,唠,U+5520,21792
U+5522.png,唢,U+5522,21794
U+5523.png,唣,U+5523,21795
U+5524.png,唤,U+5524,21796
U+5527.png,唧,U+5527,21799
U+552A.png,唪,U+552A,21802
U+552C.png,唬,U+552C,21804
U+552E.png,售,U+552E,21806
U+552F.png,唯,U+552F,21807
U+5530.png,唰,U+5530,21808
U+5531.png,唱,U+5531,21809
U+5533.png,唳,U+5533,21811
U+5537.png,唷,U+5537,21815
U+553C.png,唼,U+553C,21820
U+553E.png,唾,U+553E,21822
U+553F.png,唿,U+553F,21823
U+5541.png,啁,U+5541,21825
U+5543.png,啃,U+5543,21827
U+5544.png,啄,U+5544,21828
U+5546.png,商,U+5546,21830
U+5549.png,啉,U+5549,21833
U+554A.png,啊,U+554A,21834
U+5550.png,啐,U+5550,21840
U+5555.png,啕,U+5555,21845
U+5556.png,啖,U+5556,21846
U+555C.png,啜,U+555C,21852
U+5561.png,啡,U+5561,21857
U+5564.png,啤,U+5564,21860
U+5565.png,啥,U+5565,21861
U+5566.png,啦,U+5566,21862
U+5567.png,啧,U+5567,21863
U+556A.png,啪,U+556A,21866
U+556C.png,啬,U+556C,21868
U+556D.png,啭,U+556D,21869
U+556E.png,啮,U+556E,21870
U+5575.png,啵,U+5575,21877
U+5576.png,啶,U+5576,21878
U+5577.png,啷,U+5577,21879
U+5578.png,啸,U+5578,21880
U+557B.png,啻,U+557B,21883
U+557C.png,啼,U+557C,21884
U+557E.png,啾,U+557E,21886
U+5580.png,喀,U+5580,21888
U+5581.png,喁,U+5581,21889
U+5582.png,喂,U+5582,21890
U+5583.png,喃,U+5583,21891
U+5584.png,善,U+5584,21892
U+5587.png,喇,U+5587,21895
U+5588.png,喈,U+5588,21896
U+5589.png,喉,U+5589,21897
U+558A.png,喊,U+558A,21898
U+558B.png,喋,U+558B,21899
U+558F.png,喏,U+558F,21903
U+5591.png,喑,U+5591,21905
U+5594.png,喔,U+5594,21908
U+5598.png,喘,U+5598,21912
U+5599.png,喙,U+5599,21913
U+559C.png,喜,U+559C,21916
U+559D.png,喝,U+559D,21917
U+559F.png,喟,U+559F,21919
U+55A7.png,喧,U+55A7,21927
U+55B1.png,喱,U+55B1,21937
U+55B3.png,喳,U+55B3,21939
U+55B5.png,喵,U+55B5,21941
U+55B7.png,喷,U+55B7,21943
U+55B9.png,喹,U+55B9,21945
U+55BB.png,喻,U+55BB,21947
U+55BD.png,喽,U+55BD,21949
U+55BE.png,喾,U+55BE,21950
U+55C4.png,嗄,U+55C4,21956
U+55C5.png,嗅,U+55C5,21957
U+55C9.png,嗉,U+55C9,21961
U+55CC.png,嗌,U+55CC,21964
U+55CD.png,嗍,U+55CD,21965
U+55D1.png,嗑,U+55D1,21969
U+55D2.png,嗒,U+55D2,21970
U+55D3.png,嗓,U+55D3,21971
U+55D4.png,嗔,U+55D4,21972
U+55D6.png,嗖,U+55D6,21974
U+55DC.png,嗜,U+55DC,21980
U+55DD.png,嗝,U+55DD,21981
U+55DF.png,嗟,U+55DF,21983
U+55E1.png,嗡,U+55E1,21985
U+55E3.png,嗣,U+55E3,21987
U+55E4.png,嗤,U+55E4,21988
U+55E5.png,嗥,U+55E5,21989
U+55E6.png,嗦,U+55E6,21990
U+55E8.png,嗨,U+55E8,21992
U+55EA.png,嗪,U+55EA,21994
U+55EB.png,嗫,U+55EB,21995
U+55EC.png,嗬,U+55EC,21996
U+55EF.png,嗯,U+55EF,21999
U+55F2.png,嗲,U+55F2,22002
U+55F3.png,嗳,U+55F3,22003
U+55F5.png,嗵,U+55F5,22005
U+55F7.png,嗷,U+55F7,22007
U+55FD.png,嗽,U+55FD,22013
U+55FE.png,嗾,U+55FE,22014
U+5600.png,嘀,U+5600,22016
U+5601.png,嘁,U+5601,22017
U+5608.png,嘈,U+5608,22024
U+5609.png,嘉,U+5609,22025
U+560C.png,嘌,U+560C,22028
U+560E.png,嘎,U+560E,22030
U+560F.png,嘏,U+560F,22031
U+5618.png,嘘,U+5618,22040
U+561B.png,嘛,U+561B,22043
U+561E.png,嘞,U+561E,22046
U+561F.png,嘟,U+561F,22047
U+5623.png,嘣,U+5623,22051
U+5624.png,嘤,U+5624,22052
U+5627.png,嘧,U+5627,22055
U+562C.png,嘬,U+562C,22060
U+562D.png,嘭,U+562D,22061
U+5631.png,嘱,U+5631,22065
U+5632.png,嘲,U+5632,22066
U+5634.png,嘴,U+5634,22068
U+5636.png,嘶,U+5636,22070
U+5639.png,嘹,U+5639,22073
U+563B.png,嘻,U+563B,22075
U+563F.png,嘿,U+563F,22079
U+564C.png,噌,U+564C,22092
U+564D.png,噍,U+564D,22093
U+564E.png,噎,U+564E,22094
U+5654.png,噔,U+5654,22100
U+5657.png,噗,U+5657,22103
U+5658.png,噘,U+5658,22104
U+5659.png,噙,U+5659,22105
U+565C.png,噜,U+565C,22108
U+5662.png,噢,U+5662,22114
U+5664.png,噤,U+5664,22116
U+5668.png,器,U+5668,22120
U+5669.png,噩,U+5669,22121
U+566A.png,噪,U+566A,22122
U+566B.png,噫,U+566B,22123
U+566C.png,噬,U+566C,22124
U+5671.png,噱,U+5671,22129
U+5676.png,噶,U+5676,22134
U+567B.png,噻,U+567B,22139
U+567C.png,噼,U+567C,22140
U+5685.png,嚅,U+5685,22149
U+5686.png,嚆,U+5686,22150
U+568E.png,嚎,U+568E,22158
U+568F.png,嚏,U+568F,22159
U+5693.png,嚓,U+5693,22163
U+56A3.png,嚣,U+56A3,22179
U+56AF.png,嚯,U+56AF,22191
U+56B7.png,嚷,U+56B7,22199
U+56BC.png,嚼,U+56BC,22204
U+56CA.png,囊,U+56CA,22218
U+56D4.png,囔,U+56D4,22228
U+56D7.png,囗,U+56D7,22231
U+56DA.png,囚,U+56DA,22234
U+56DB.png,四,U+56DB,22235
U+56DD.png,囝,U+56DD,22237
U+56DE.png,回,U+56DE,22238
U+56DF.png,囟,U+56DF,22239
U+56E0.png,因,U+56E0,22240
U+56E1.png,囡,U+56E1,22241
U+56E2.png,团,U+56E2,22242
U+56E4.png,囤,U+56E4,22244
U+56EB.png,囫,U+56EB,22251
U+56ED.png,园,U+56ED,22253
U+56F0.png,困,U+56F0,22256
U+56F1.png,囱,U+56F1,22257
U+56F4.png,围,U+56F4,22260
U+56F5.png,囵,U+56F5,22261
U+56F9.png,囹,U+56F9,22265
U+56FA.png,固,U+56FA,22266
U+56FD.png,国,U+56FD,22269
U+56FE.png,图,U+56FE,22270
U+56FF.png,囿,U+56FF,22271
U+5703.png,圃,U+5703,22275
U+5704.png,圄,U+5704,22276
U+5706.png,圆,U+5706,22278
U+5708.png,圈,U+5708,22280
U+5709.png,圉,U+5709,22281
U+570A.png,圊,U+570A,22282
U+571C.png,圜,U+571C,22300
U+571F.png,土,U+571F,22303
U+5723.png,圣,U+5723,22307
U+5728.png,在,U+5728,22312
U+5729.png,圩,U+5729,22313
U+572A.png,圪,U+572A,22314
U+572C.png,圬,U+572C,22316
U+572D.png,圭,U+572D,22317
U+572E.png,圮,U+572E,22318
U+572F.png,圯,U+572F,22319
U+5730.png,地,U+5730,22320
U+5733.png,圳,U+5733,22323
U+5739.png,圹,U+5739,22329
U+573A.png,场,U+573A,22330
U+573B.png,圻,U+573B,22331
U+573E.png,圾,U+573E,22334
U+5740.png,址,U+5740,22336
U+5742.png,坂,U+5742,22338
U+5747.png,均,U+5747,22343
U+574A.png,坊,U+574A,22346
U+574C.png,坌,U+574C,22348
U+574D.png,坍,U+574D,22349
U+574E.png,坎,U+574E,22350
U+574F.png,坏,U+574F,22351
U+5750.png,坐,U+5750,22352
U+5751.png,坑,U+5751,22353
U+5757.png,块,U+5757,22359
U+575A.png,坚,U+575A,22362
U+575B.png,坛,U+575B,22363
U+575C.png,坜,U+575C,22364
U+575D.png,坝,U+575D,22365
U+575E.png,坞,U+575E,22366
U+575F.png,坟,U+575F,22367
U+5760.png,坠,U+5760,22368
U+5761.png,坡,U+5761,22369
U+5764.png,坤,U+5764,22372
U+5766.png,坦,U+5766,22374
U+5768.png,坨,U+5768,22376
U+5769.png,坩,U+5769,22377
U+576A.png,坪,U+576A,22378
U+576B.png,坫,U+576B,22379
U+576D.png,坭,U+576D,22381
U+576F.png,坯,U+576F,22383
U+5773.png,坳,U+5773,22387
U+5776.png,坶,U+5776,22390
U+5777.png,坷,U+5777,22391
U+577B.png,坻,U+577B,22395
U+577C.png,坼,U+577C,22396
U+5782.png,垂,U+5782,22402
U+5783.png,垃,U+5783,22403
U+5784.png,垄,U+5784,22404
U+5785.png,垅,U+5785,22405
U+5786.png,垆,U+5786,22406
U+578B.png,型,U+578B,22411
U+578C.png,垌,U+578C,22412
U+5792.png,垒,U+5792,22418
U+5793.png,垓,U+5793,22419
U+579B.png,垛,U+579B,22427
U+57A0.png,垠,U+57A0,22432
U+57A1.png,垡,U+57A1,22433
U+57A2.png,垢,U+57A2,22434
U+57A3.png,垣,U+57A3,22435
U+57A4.png,垤,U+57A4,22436
U+57A6.png,垦,U+57A6,22438
U+57A7.png,垧,U+57A7,22439
U+57A9.png,垩,U+57A9,22441
U+57AB.png,垫,U+57AB,22443
U+57AD.png,垭,U+57AD,22445
U+57AE.png,垮,U+57AE,22446
U+57B2.png,垲,U+57B2,22450
U+57B4.png,垴,U+57B4,22452
U+57B8.png,垸,U+57B8,22456
U+57C2.png,埂,U+57C2,22466
U+57C3.png,埃,U+57C3,22467
U+57CB.png,埋,U+57CB,22475
U+57CE.png,城,U+57CE,22478
U+57CF.png,埏,U+57CF,22479
U+57D2.png,埒,U+57D2,22482
U+57D4.png,埔,U+57D4,22484
U+57D5.png,埕,U+57D5,22485
U+57D8.png,埘,U+57D8,22488
U+57D9.png,埙,U+57D9,22489
U+57DA.png,埚,U+57DA,22490
U+57DD.png,埝,U+57DD,22493
U+57DF.png,域,U+57DF,22495
U+57E0.png,埠,U+57E0,22496
U+57E4.png,埤,U+57E4,22500
U+57ED.png,埭,U+57ED,22509
U+57EF.png,埯,U+57EF,22511
U+57F4.png,埴,U+57F4,22516
U+57F8.png,埸,U+57F8,22520
U+57F9.png,培,U+57F9,22521
U+57FA.png,基,U+57FA,22522
U+57FD.png,埽,U+57FD,22525
U+5800.png,堀,U+5800,22528
U+5802.png,堂,U+5802,22530
U+5806.png,堆,U+5806,22534
U+5807.png,堇,U+5807,22535
U+580B.png,堋,U+580B,22539
U+580D.png,堍,U+580D,22541
U+5811.png,堑,U+5811,22545
U+5815.png,堕,U+5815,22549
U+5819.png,堙,U+5819,22553
U+581E.png,堞,U+581E,22558
U+5820.png,堠,U+5820,22560
U+5821.png,堡,U+5821,22561
U+5824.png,堤,U+5824,22564
U+582A.png,堪,U+582A,22570
U+5830.png,堰,U+5830,22576
U+5835.png,堵,U+5835,22581
U+5844.png,塄,U+5844,22596
U+584C.png,塌,U+584C,22604
U+584D.png,塍,U+584D,22605
U+5851.png,塑,U+5851,22609
U+5854.png,塔,U+5854,22612
U+5858.png,塘,U+5858,22616
U+585E.png,塞,U+585E,22622
U+5865.png,塥,U+5865,22629
U+586B.png,填,U+586B,22635
U+586C.png,塬,U+586C,22636
U+587E.png,塾,U+587E,22654
U+5880.png,墀,U+5880,22656
U+5881.png,墁,U+5881,22657
U+5883.png,境,U+5883,22659
U+5885.png,墅,U+5885,22661
U+5889.png,墉,U+5889,22665
U+5892.png,墒,U+5892,22674
U+5893.png,墓,U+5893,22675
U+5899.png,墙,U+5899,22681
U+589A.png,墚,U+589A,22682
U+589E.png,增,U+589E,22686
U+589F.png,墟,U+589F,22687
U+58A8.png,墨,U+58A8,22696
U+58A9.png,墩,U+58A9,22697
U+58BC.png,墼,U+58BC,22716
U+58C1.png,壁,U+58C1,22721
U+58C5.png,壅,U+58C5,22725
U+58D1.png,壑,U+58D1,22737
U+58D5.png,壕,U+58D5,22741
U+58E4.png,壤,U+58E4,22756
U+58EB.png,士,U+58EB,22763
U+58EC.png,壬,U+58EC,22764
U+58EE.png,壮,U+58EE,22766
U+58F0.png,声,U+58F0,22768
U+58F3.png,壳,U+58F3,22771
U+58F6.png,壶,U+58F6,22774
U+58F9.png,壹,U+58F9,22777
U+5902.png,夂,U+5902,22786
U+5904.png,处,U+5904,22788
U+5907.png,备,U+5907,22791
U+590D.png,复,U+590D,22797
U+590F.png,夏,U+590F,22799
U+5914.png,夔,U+5914,22804
U+5915.png,夕,U+5915,22805
U+5916.png,外,U+5916,22806
U+5919.png,夙,U+5919,22809
U+591A.png,多,U+591A,22810
U+591C.png,夜,U+591C,22812
U+591F.png,够,U+591F,22815
U+5924.png,夤,U+5924,22820
U+5925.png,夥,U+5925,22821
U+5927.png,大,U+5927,22823
U+5929.png,天,U+5929,22825
U+592A.png,太,U+592A,22826
U+592B.png,夫,U+592B,22827
U+592D.png,夭,U+592D,22829
U+592E.png,央,U+592E,22830
U+592F.png,夯,U+592F,22831
U+5931.png,失,U+5931,22833
U+5934.png,头,U+5934,22836
U+5937.png,夷,U+5937,22839
U+5938.png,夸,U+5938,22840
U+5939.png,夹,U+5939,22841
U+593A.png,夺,U+593A,22842
U+593C.png,夼,U+593C,22844
U+5941.png,奁,U+5941,22849
U+5942.png,奂,U+5942,22850
U+5944.png,奄,U+5944,22852
U+5947.png,奇,U+5947,22855
U+5948.png,奈,U+5948,22856
U+5949.png,奉,U+5949,22857
U+594B.png,奋,U+594B,22859
U+594E.png,奎,U+594E,22862
U+594F.png,奏,U+594F,22863
U+5951.png,契,U+5951,22865
U+5954.png,奔,U+5954,22868
U+5955.png,奕,U+5955,22869
U+5956.png,奖,U+5956,22870
U+5957.png,套,U+5957,22871
U+5958.png,奘,U+5958,22872
U+595A.png,奚,U+595A,22874
U+5960.png,奠,U+5960,22880
U+5962.png,奢,U+5962,22882
U+5965.png,奥,U+5965,22885
U+5973.png,女,U+5973,22899
U+5974.png,奴,U+5974,22900
U+5976.png,奶,U+5976,22902
U+5978.png,奸,U+5978,22904
U+5979.png,她,U+5979,22905
U+597D.png,好,U+597D,22909
U+5981.png,妁,U+5981,22913
U+5982.png,如,U+5982,22914
U+5983.png,妃,U+5983,22915
U+5984.png,妄,U+5984,22916
U+5986.png,妆,U+5986,22918
U+5987.png,妇,U+5987,22919
U+5988.png,妈,U+5988,22920
U+598A.png,妊,U+598A,22922
U+598D.png,妍,U+598D,22925
U+5992.png,妒,U+5992,22930
U+5993.png,妓,U+5993,22931
U+5996.png,妖,U+5996,22934
U+5997.png,妗,U+5997,22935
U+5999.png,妙,U+5999,22937
U+599E.png,妞,U+599E,22942
U+59A3.png,妣,U+59A3,22947
U+59A4.png,妤,U+59A4,22948
U+59A5.png,妥,U+59A5,22949
U+59A8.png,妨,U+59A8,22952
U+59A9.png,妩,U+59A9,22953
U+59AA.png,妪,U+59AA,22954
U+59AB.png,妫,U+59AB,22955
U+59AE.png,妮,U+59AE,22958
U+59AF.png,妯,U+59AF,22959
U+59B2.png,妲,U+59B2,22962
U+59B9.png,妹,U+59B9,22969
U+59BB.png,妻,U+59BB,22971
U+59BE.png,妾,U+59BE,22974
U+59C6.png,姆,U+59C6,22982
U+59CA.png,姊,U+59CA,22986
U+59CB.png,始,U+59CB,22987
U+59D0.png,姐,U+59D0,22992
U+59D1.png,姑,U+59D1,22993
U+59D2.png,姒,U+59D2,22994
U+59D3.png,姓,U+59D3,22995
U+59D4.png,委,U+59D4,22996
U+59D7.png,姗,U+59D7,22999
U+59D8.png,姘,U+59D8,23000
U+59DA.png,姚,U+59DA,23002
U+59DC.png,姜,U+59DC,23004
U+59DD.png,姝,U+59DD,23005
U+59E3.png,姣,U+59E3,23011
U+59E5.png,姥,U+59E5,23013
U+59E8.png,姨,U+59E8,23016
U+59EC.png,姬,U+59EC,23020
U+59F9.png,姹,U+59F9,23033
U+59FB.png,姻,U+59FB,23035
U+59FF.png,姿,U+59FF,23039
U+5A01.png,威,U+5A01,23041
U+5A03.png,娃,U+5A03,23043
U+5A04.png,娄,U+5A04,23044
U+5A05.png,娅,U+5A05,23045
U+5A06.png,娆,U+5A06,23046
U+5A07.png,娇,U+5A07,23047
U+5A08.png,娈,U+5A08,23048
U+5A09.png,娉,U+5A09,23049
U+5A0C.png,娌,U+5A0C,23052
U+5A11.png,娑,U+5A11,23057
U+5A13.png,娓,U+5A13,23059
U+5A18.png,娘,U+5A18,23064
U+5A1C.png,娜,U+5A1C,23068
U+5A1F.png,娟,U+5A1F,23071
U+5A20.png,娠,U+5A20,23072
U+5A23.png,娣,U+5A23,23075
U+5A25.png,娥,U+5A25,23077
U+5A29.png,娩,U+5A29,23081
U+5A31.png,娱,U+5A31,23089
U+5A32.png,娲,U+5A32,23090
U+5A34.png,娴,U+5A34,23092
U+5A36.png,娶,U+5A36,23094
U+5A3C.png,娼,U+5A3C,23100
U+5A40.png,婀,U+5A40,23104
U+5A46.png,婆,U+5A46,23110
U+5A49.png,婉,U+5A49,23113
U+5A4A.png,婊,U+5A4A,23114
U+5A55.png,婕,U+5A55,23125
U+5A5A.png,婚,U+5A5A,23130
U+5A62.png,婢,U+5A62,23138
U+5A67.png,婧,U+5A67,23143
U+5A6A.png,婪,U+5A6A,23146
U+5A74.png,婴,U+5A74,23156
U+5A75.png,婵,U+5A75,23157
U+5A76.png,婶,U+5A76,23158
U+5A77.png,婷,U+5A77,23159
U+5A7A.png,婺,U+5A7A,23162
U+5A7F.png,婿,U+5A7F,23167
U+5A92.png,媒,U+5A92,23186
U+5A9A.png,媚,U+5A9A,23194
U+5A9B.png,媛,U+5A9B,23195
U+5AAA.png,媪,U+5AAA,23210
U+5AB2.png,媲,U+5AB2,23218
U+5AB3.png,媳,U+5AB3,23219
U+5AB5.png,媵,U+5AB5,23221
U+5AB8.png,媸,U+5AB8,23224
U+5ABE.png,媾,U+5ABE,23230
U+5AC1.png,嫁,U+5AC1,23233
U+5AC2.png,嫂,U+5AC2,23234
U+5AC9.png,嫉,U+5AC9,23241
U+5ACC.png,嫌,U+5ACC,23244
U+5AD2.png,嫒,U+5AD2,23250
U+5AD4.png,嫔,U+5AD4,23252
U+5AD6.png,嫖,U+5AD6,23254
U+5AD8.png,嫘,U+5AD8,23256
U+5ADC.png,嫜,U+5ADC,23260
U+5AE0.png,嫠,U+5AE0,23264
U+5AE1.png,嫡,U+5AE1,23265
U+5AE3.png,嫣,U+5AE3,23267
U+5AE6.png,嫦,U+5AE6,23270
U+5AE9.png,嫩,U+5AE9,23273
U+5AEB.png,嫫,U+5AEB,23275
U+5AF1.png,嫱,U+5AF1,23281
U+5B09.png,嬉,U+5B09,23305
U+5B16.png,嬖,U+5B16,23318
U+5B17.png,嬗,U+5B17,23319
U+5B32.png,嬲,U+5B32,23346
U+5B34.png,嬴,U+5B34,23348
U+5B37.png,嬷,U+5B37,23351
U+5B40.png,孀,U+5B40,23360
U+5B50.png,子,U+5B50,23376
U+5B51.png,孑,U+5B51,23377
U+5B53.png,孓,U+5B53,23379
U+5B54.png,孔,U+5B54,23380
U+5B55.png,孕,U+5B55,23381
U+5B57.png,字,U+5B57,23383
U+5B58.png,存,U+5B58,23384
U+5B59.png,孙,U+5B59,23385
U+5B5A.png,孚,U+5B5A,23386
U+5B5B.png,孛,U+5B5B,23387
U+5B5C.png,孜,U+5B5C,23388
U+5B5D.png,孝,U+5B5D,23389
U+5B5F.png,孟,U+5B5F,23391
U+5B62.png,孢,U+5B62,23394
U+5B63.png,季,U+5B63,23395
U+5B64.png,孤,U+5B64,23396
U+5B65.png,孥,U+5B65,23397
U+5B66.png,学,U+5B66,23398
U+5B69.png,孩,U+5B69,23401
U+5B6A.png,孪,U+5B6A,23402
U+5B6C.png,孬,U+5B6C,23404
U+5B70.png,孰,U+5B70,23408
U+5B71.png,孱,U+5B71,23409
U+5B73.png,孳,U+5B73,23411
U+5B75.png,孵,U+5B75,23413
U+5B7A.png,孺,U+5B7A,23418
U+5B7D.png,孽,U+5B7D,23421
U+5B80.png,宀,U+5B80,23424
U+5B81.png,宁,U+5B81,23425
U+5B83.png,它,U+5B83,23427
U+5B84.png,宄,U+5B84,23428
U+5B85.png,宅,U+5B85,23429
U+5B87.png,宇,U+5B87,23431
U+5B88.png,守,U+5B88,23432
U+5B89.png,安,U+5B89,23433
U+5B8B.png,宋,U+5B8B,23435
U+5B8C.png,完,U+5B8C,23436
U+5B8F.png,宏,U+5B8F,23439
U+5B93.png,宓,U+5B93,23443
U+5B95.png,宕,U+5B95,23445
U+5B97.png,宗,U+5B97,23447
U+5B98.png,官,U+5B98,23448
U+5B99.png,宙,U+5B99,23449
U+5B9A.png,定,U+5B9A,23450
U+5B9B.png,宛,U+5B9B,23451
U+5B9C.png,宜,U+5B9C,23452
U+5B9D.png,宝,U+5B9D,23453
U+5B9E.png,实,U+5B9E,23454
U+5BA0.png,宠,U+5BA0,23456
U+5BA1.png,审,U+5BA1,23457
U+5BA2.png,客,U+5BA2,23458
U+5BA3.png,宣,U+5BA3,23459
U+5BA4.png,室,U+5BA4,23460
U+5BA5.png,宥,U+5BA5,23461
U+5BA6.png,宦,U+5BA6,23462
U+5BAA.png,宪,U+5BAA,23466
U+5BAB.png,宫,U+5BAB,23467
U+5BB0.png,宰,U+5BB0,23472
U+5BB3.png,害,U+5BB3,23475
U+5BB4.png,宴,U+5BB4,23476
U+5BB5.png,宵,U+5BB5,23477
U+5BB6.png,家,U+5BB6,23478
U+5BB8.png,宸,U+5BB8,23480
U+5BB9.png,容,U+5BB9,23481
U+5BBD.png,宽,U+5BBD,23485
U+5BBE.png,宾,U+5BBE,23486
U+5BBF.png,宿,U+5BBF,23487
U+5BC2.png,寂,U+5BC2,23490
U+5BC4.png,寄,U+5BC4,23492
U+5BC5.png,寅,U+5BC5,23493
U+5BC6.png,密,U+5BC6,23494
U+5BC7.png,寇,U+5BC7,23495
U+5BCC.png,富,U+5BCC,23500
U+5BD0.png,寐,U+5BD0,23504
U+5BD2.png,寒,U+5BD2,23506
U+5BD3.png,寓,U+5BD3,23507
U+5BDD.png,寝,U+5BDD,23517
U+5BDE.png,寞,U+5BDE,23518
U+5BDF.png,察,U+5BDF,23519
U+5BE1.png,寡,U+5BE1,23521
U+5BE4.png,寤,U+5BE4,23524
U+5BE5.png,寥,U+5BE5,23525
U+5BE8.png,寨,U+5BE8,23528
U+5BEE.png,寮,U+5BEE,23534
U+5BF0.png,寰,U+5BF0,23536
U+5BF8.png,寸,U+5BF8,23544
U+5BF9.png,对,U+5BF9,23545
U+5BFA.png,寺,U+5BFA,23546
U+5BFB.png,寻,U+5BFB,23547
U+5BFC.png,导,U+5BFC,23548
